DATACODE,RECTYPE,RECYEAR,RECMONTH,RECDAY,WATERSHED,SOILTYPE,TRANSECT,PLOTNUM,LVGRASS,FORBS,CUYRDEAD,PRYRDEAD,WOODY,COMMENTS
PAB04,1,1996,9,5,001c,fl,b,2,25.89,3.57,7.7,0,0,
PAB04,1,1996,9,5,001c,fl,b,3,17.49,6.93,6.45,0,0,
PAB04,1,1996,9,5,001c,fl,b,4,31.94,6.92,10.7,0,0,
PAB04,1,1996,9,5,001c,fl,b,5,40.47,0.59,8.02,0,0,
PAB04,1,1996,9,5,001c,fl,c,1,23.45,2.99,7.41,0,0,
PAB04,1,1996,9,5,001c,fl,c,2,18.93,0,5.21,0,0,
PAB04,1,1996,9,5,001c,fl,c,3,27.86,0,10.22,0,0,
PAB04,1,1996,9,5,001c,fl,c,4,18.57,1.8,6.53,0,0,
PAB04,1,1996,9,5,001c,fl,c,5,21.27,0.26,8.22,0,0,
PAB04,1,1996,9,5,001c,fl,d,1,19.17,0,5.9,0,0,
PAB04,1,1996,9,5,001c,fl,d,2,17.02,5.72,5.93,0,0,
PAB04,1,1996,9,5,001c,fl,d,3,17.76,1.07,4.92,0,0,
PAB04,1,1996,9,5,001c,fl,d,4,25.79,0,6.58,0,0,
PAB04,1,1996,9,5,001c,fl,d,5,18.14,5.8,7.3,0,0,
PAB04,1,1996,9,5,001c,sl,a,1,48.03,0,15.16,0,0,
PAB04,1,1996,9,5,001c,sl,a,2,26.04,1.05,9.17,0,0,
PAB04,1,1996,9,5,001c,sl,a,3,23.36,0,8.87,0,0.58,
PAB04,1,1996,9,5,001c,sl,a,4,36.08,0.23,12.14,0,0,
PAB04,1,1996,9,5,001c,sl,a,5,12.79,0,3.02,0,0,
PAB04,1,1996,9,5,001c,sl,b,1,29.91,4.5,8.73,0,0,
PAB04,1,1996,9,5,001c,sl,b,2,23.64,0,15.14,0,0,
PAB04,1,1996,9,5,001c,sl,b,3,22.06,0,10.76,0,0,
PAB04,1,1996,9,5,001c,sl,b,4,19.93,0,7.1,0,0.94,
PAB04,1,1996,9,5,001c,sl,b,5,28.45,0,9.23,0,20.99,
PAB04,1,1996,9,5,001c,sl,c,1,23.06,0.58,5.5,0,0,
PAB04,1,1996,9,5,001c,sl,c,2,38.95,0.08,8.4,0,0,
PAB04,1,1996,9,5,001c,sl,c,3,24.34,0.07,4.65,0,0,
PAB04,1,1996,9,5,001c,sl,c,4,20.77,0.49,5.9,0,3.42,
PAB04,1,1996,9,5,001c,sl,c,5,21.75,3.35,7.47,0,28.11,
PAB04,1,1996,9,5,001c,sl,d,1,28.29,0.25,12.59,0,4.47,
PAB04,1,1996,9,5,001c,sl,d,2,25.26,6.83,6.83,0,8.45,
PAB04,1,1996,9,5,001c,sl,d,3,27.84,0.32,7.1,0,0,
PAB04,1,1996,9,5,001c,sl,d,4,26.38,0,7.38,0,1.28,
PAB04,1,1996,9,5,001c,sl,d,5,24.59,0.38,12.14,0,0,0.14=mushroom
PAB04,1,1996,9,5,001c,tu,a,1,52.59,0,17.24,0,4.45,
PAB04,1,1996,9,5,001c,tu,a,2,45.45,0.05,12.87,0,0,
PAB04,1,1996,9,5,001c,tu,a,3,57.88,0,11.28,0,0,
PAB04,1,1996,9,5,001c,tu,a,4,31.46,1.02,10.98,0,0,
PAB04,1,1996,9,5,001c,tu,a,5,37.92,0,10.29,0,0,
PAB04,1,1996,9,5,001c,tu,b,1,56.21,1.43,10.3,0,0,
PAB04,1,1996,9,5,001c,tu,b,2,64.03,0,16.62,0,0,
PAB04,1,1996,9,5,001c,tu,b,3,26.39,13.03,6.24,0,0.21,
PAB04,1,1996,9,5,001c,tu,b,4,27.94,3.8,6.07,0,0,
PAB04,1,1996,9,5,001c,tu,b,5,50.63,7.44,17.05,0,6.93,
PAB04,1,1996,9,5,001c,tu,c,1,58.39,0,16.96,0,3.59,
PAB04,1,1996,9,5,001c,tu,c,2,56.28,0,16.4,0,0,
PAB04,1,1996,9,5,001c,tu,c,3,22.32,4.96,10.96,0,0,
PAB04,1,1996,9,5,001c,tu,c,4,44.16,0,7.53,0,0,
PAB04,1,1996,9,5,001c,tu,c,5,35.08,0.21,8.03,0,1.52,
PAB04,1,1996,9,5,001c,tu,d,1,46.98,0.11,20.9,0,0,
PAB04,1,1996,9,5,001c,tu,d,2,44.05,0,16.7,0,0,
PAB04,1,1996,9,5,001c,tu,d,3,53.25,1.06,20.69,0,0,
PAB04,1,1996,9,5,001c,tu,d,4,35,5.29,12.37,0,0,
PAB04,1,1996,9,5,001c,tu,d,5,24.44,0.76,9.67,0,0,
PAB04,1,1996,9,4,002c,fl,a,1,13.87,5.62,6.6,29.44,0.16,
PAB04,1,1996,9,4,002c,fl,a,2,12.69,5.27,7.22,24.48,0.01,
PAB04,1,1996,9,4,002c,fl,a,3,13.86,3.05,12.11,22.18,0,
PAB04,1,1996,9,4,002c,fl,a,4,22.07,4.48,5.92,31.21,0,
PAB04,1,1996,9,4,002c,fl,a,5,15.85,1.86,3.06,25.11,0,
PAB04,1,1996,9,4,002c,fl,b,1,27.01,1.05,7.64,47.74,0,
PAB04,1,1996,9,4,002c,fl,b,2,18.98,0.49,11.46,40.24,0,
PAB04,1,1996,9,4,002c,fl,b,3,17.34,2.47,7.95,29.28,0,
PAB04,1,1996,9,4,002c,fl,b,4,16.18,0.52,6.46,41.3,0,
PAB04,1,1996,9,4,002c,fl,b,5,12.76,3.11,3.15,18.48,0,
PAB04,1,1996,9,4,002c,fl,c,1,14.42,2.37,7.57,23.2,0,
PAB04,1,1996,9,4,002c,fl,c,2,29.54,5.23,11.58,63.38,0,
PAB04,1,1996,9,4,002c,fl,c,3,21.65,2.35,7.02,37.79,1.97,
PAB04,1,1996,9,4,002c,fl,c,4,17.36,0.48,10.55,25.16,0,
PAB04,1,1996,9,4,002c,fl,c,5,27.75,0.29,11.38,35.33,0,
PAB04,1,1996,9,4,002c,fl,d,1,15.24,6.08,5.33,24.87,0,
PAB04,1,1996,9,4,002c,fl,d,2,12.41,5.13,3.97,22.05,0,
PAB04,1,1996,9,4,002c,fl,d,3,24.76,2.37,4.3,31.32,0,
PAB04,1,1996,9,4,002c,fl,d,4,22.75,3.02,6.87,35.81,0,
PAB04,1,1996,9,4,002c,fl,d,5,16.8,10.38,6.98,30.79,0,
PAB04,1,1996,9,5,002d,fl,a,1,22.25,4.1,8.76,0,0.14,
PAB04,1,1996,9,5,002d,fl,a,2,24.95,2.26,7.62,0,0,
PAB04,1,1996,9,5,002d,fl,a,3,19.78,1.04,7.68,0,0,
PAB04,1,1996,9,5,002d,fl,a,4,21.03,2.07,7.28,0,0,
PAB04,1,1996,9,5,002d,fl,a,5,22.28,1.03,8.8,0,0.29,
PAB04,1,1996,9,5,002d,fl,b,1,25.44,3.75,9.33,0,0,
PAB04,1,1996,9,5,002d,fl,b,2,22.12,1.97,8.86,0,0,
PAB04,1,1996,9,5,002d,fl,b,3,22.23,2.02,10.97,0,0,
PAB04,1,1996,9,5,002d,fl,b,4,19.89,0.1,6.69,0,1.19,
PAB04,1,1996,9,5,002d,fl,b,5,21.76,2.36,6.56,0,0,
PAB04,1,1996,9,6,002d,fl,c,1,25.73,1.49,11.01,0,0,
PAB04,1,1996,9,6,002d,fl,c,2,24.42,1.57,9.12,0,0,
PAB04,1,1996,9,6,002d,fl,c,3,28.02,0.71,9.56,0,0,
PAB04,1,1996,9,6,002d,fl,c,4,24.82,3.67,8.2,0,0,
PAB04,1,1996,9,6,002d,fl,c,5,19.67,3.24,7.47,0,0,
PAB04,1,1996,9,6,002d,fl,d,1,21.14,0.36,6.86,0,0,
PAB04,1,1996,9,6,002d,fl,d,2,31.41,7.43,11.83,0,0,
PAB04,1,1996,9,6,002d,fl,d,3,18.51,0.29,8.42,0,0,
PAB04,1,1996,9,6,002d,fl,d,4,26.64,0.68,9.47,0,0,
PAB04,1,1996,9,6,002d,fl,d,5,19.63,6.37,7.85,0,0,
PAB04,1,1996,9,3,004a,fl,a,1,14.05,6.28,2.44,58.39,0,
PAB04,1,1996,9,3,004a,fl,a,2,14.1,3.83,1.56,19.84,0,
PAB04,1,1996,9,3,004a,fl,a,3,21.68,14.13,3.39,61.08,0.09,
PAB04,1,1996,9,3,004a,fl,a,4,13.14,2.52,2.07,22.4,0,
PAB04,1,1996,9,3,004a,fl,a,5,16.55,3.09,3.1,35.04,0,
PAB04,1,1996,9,3,004a,fl,b,1,12.39,10.35,4.12,53.32,0,
PAB04,1,1996,9,3,004a,fl,b,2,8.41,4.9,0.73,28.37,7.93,
PAB04,1,1996,9,3,004a,fl,b,3,20.73,1.97,8.55,51.41,0,
PAB04,1,1996,9,3,004a,fl,b,4,13.07,7.27,2.33,35.15,0,
PAB04,1,1996,9,3,004a,fl,b,5,29.15,2.32,4.41,66.09,0,
PAB04,1,1996,9,3,004a,fl,c,1,10.62,7.65,3.05,39.25,0,
PAB04,1,1996,9,3,004a,fl,c,2,20.05,4.96,6.2,37.53,0,
PAB04,1,1996,9,3,004a,fl,c,3,24.8,2.28,4.92,33.04,0,
PAB04,1,1996,9,3,004a,fl,c,4,17.6,10.2,8.22,36.49,0,
PAB04,1,1996,9,3,004a,fl,c,5,17.04,0.96,5.67,44.92,0,
PAB04,1,1996,9,3,004a,fl,d,1,12.71,10.76,4.12,47.25,0,
PAB04,1,1996,9,3,004a,fl,d,2,12.57,5.64,3.7,21.24,0,
PAB04,1,1996,9,3,004a,fl,d,3,13.91,6.79,3.83,25.26,0,
PAB04,1,1996,9,3,004a,fl,d,4,15.83,5.57,3.26,36.91,0,
PAB04,1,1996,9,3,004a,fl,d,5,11.29,4.77,3.6,48.33,0,
PAB04,1,1996,9,3,004a,sl,a,1,22.32,4.67,4.72,25.66,0,
PAB04,1,1996,9,3,004a,sl,a,2,17.3,4.34,3.43,34.66,0,
PAB04,1,1996,9,3,004a,sl,a,3,17.21,1.4,2.53,29.52,0,
PAB04,1,1996,9,3,004a,sl,a,4,21.06,4.03,4.39,66.53,0,
PAB04,1,1996,9,3,004a,sl,a,5,15.23,1.14,4.67,35.74,0,
PAB04,1,1996,9,3,004a,sl,b,1,9.98,10.92,2.63,38.88,2.39,
PAB04,1,1996,9,3,004a,sl,b,2,15.45,12.13,7.08,74.26,19.54,
PAB04,1,1996,9,3,004a,sl,b,3,20.74,9.04,3.98,86.7,1.08,mushroom=0.06
PAB04,1,1996,9,3,004a,sl,b,4,13.53,0.45,3.6,71.21,12.18,
PAB04,1,1996,9,3,004a,sl,b,5,15.55,7.06,11.85,120.67,0,
PAB04,1,1996,9,3,004a,sl,c,1,18.06,0.55,8.25,120.73,1.54,
PAB04,1,1996,9,3,004a,sl,c,2,12.1,24.32,7.2,45.53,0,
PAB04,1,1996,9,3,004a,sl,c,3,13.14,11.32,12.48,57.5,29.43,
PAB04,1,1996,9,3,004a,sl,c,4,18.38,3.42,4.44,25.14,0,
PAB04,1,1996,9,3,004a,sl,c,5,0.81,0.64,0,27.04,40.28,
PAB04,1,1996,9,3,004a,sl,d,1,25.2,3.29,4.2,33.34,35.28,
PAB04,1,1996,9,3,004a,sl,d,2,15.96,4.99,4.56,43.46,0,
PAB04,1,1996,9,3,004a,sl,d,3,19.66,4.14,4.4,56.1,3.64,
PAB04,1,1996,9,3,004a,sl,d,4,13.14,4.49,3.15,25.28,0,
PAB04,1,1996,9,3,004a,sl,d,5,23.16,4.43,5.88,57.78,125.6,
PAB04,1,1996,9,3,004a,tu,a,1,21.7,9.11,6.27,46.44,0,
PAB04,1,1996,9,3,004a,tu,a,2,14.16,15.23,1.11,41.51,0,
PAB04,1,1996,9,3,004a,tu,a,3,38.17,0.73,6.52,47.91,0,
PAB04,1,1996,9,3,004a,tu,a,4,34.7,2.75,8.54,45.38,0,
PAB04,1,1996,9,3,004a,tu,a,5,22.28,8.54,3.76,38.11,0,
PAB04,1,1996,9,3,004a,tu,b,1,25.91,5.79,6.69,41.5,0,
PAB04,1,1996,9,3,004a,tu,b,2,30.93,2.87,8.94,21.16,0,
PAB04,1,1996,9,3,004a,tu,b,3,24.84,2.2,2.79,45.29,0,
PAB04,1,1996,9,3,004a,tu,b,4,9.3,5.37,5.34,50.57,0,
PAB04,1,1996,9,3,004a,tu,b,5,14.76,9.03,3.97,51.81,0,
PAB04,1,1996,9,3,004a,tu,c,1,34.9,6.09,4.12,47.37,0,
PAB04,1,1996,9,3,004a,tu,c,2,24.39,10.11,8.33,48.52,0,mushroom=0.07
PAB04,1,1996,9,3,004a,tu,c,3,25.54,8.18,6.41,73.11,0,
PAB04,1,1996,9,3,004a,tu,c,4,29.04,4.31,15.62,39.68,0,
PAB04,1,1996,9,3,004a,tu,c,5,13.96,4.7,3.51,28.3,0,
PAB04,1,1996,9,3,004a,tu,d,1,32.42,4.55,17.17,52.11,0,
PAB04,1,1996,9,3,004a,tu,d,2,29.4,4.08,10.16,43.97,0,
PAB04,1,1996,9,3,004a,tu,d,3,18.67,3.52,7.52,38.88,0,
PAB04,1,1996,9,3,004a,tu,d,4,27.45,4.26,5.93,52.78,0,
PAB04,1,1996,9,3,004a,tu,d,5,13.38,9.31,3.28,33.28,0,
PAB04,1,1996,9,6,020d,fl,a,1,24.77,0.08,8.05,71.52,0,
PAB04,1,1996,9,6,020d,fl,a,2,76.15,0,9.52,114.22,0,
PAB04,1,1996,9,6,020d,fl,a,3,13.84,20.5,1.46,96.5,0,
PAB04,1,1996,9,6,020d,fl,a,4,16.67,3.08,6.41,35.26,0,
PAB04,1,1996,9,6,020d,fl,a,5,8.9,0.59,0.62,87.33,0,
PAB04,1,1996,9,6,020d,fl,b,1,16.26,15.6,2.14,54.13,0,
PAB04,1,1996,9,6,020d,fl,b,2,5.8,30.57,1.22,39.87,0,
PAB04,1,1996,9,6,020d,fl,b,3,24.44,8.46,7.64,83.8,0,
PAB04,1,1996,9,6,020d,fl,b,4,20.36,1.58,6.62,38.32,0,
PAB04,1,1996,9,6,020d,fl,b,5,14.82,26,2.21,80.27,0,
PAB04,1,1996,9,6,020d,fl,c,1,22.62,9.8,10.87,75.81,0,
PAB04,1,1996,9,6,020d,fl,c,2,22.58,2.96,7.77,60.61,0,
PAB04,1,1996,9,6,020d,fl,c,3,12.76,8.18,2.64,76.34,0,
PAB04,1,1996,9,6,020d,fl,c,4,20.43,4.93,4.98,69.77,0,
PAB04,1,1996,9,6,020d,fl,c,5,19.23,7.63,4.45,73.07,0,
PAB04,1,1996,9,6,020d,fl,d,1,16.57,3.57,4.67,78.56,0,
PAB04,1,1996,9,6,020d,fl,d,2,28.4,0.36,5.91,55.79,0,
PAB04,1,1996,9,6,020d,fl,d,3,17.03,1.61,3.18,54.07,0,
PAB04,1,1996,9,6,020d,fl,d,4,25.31,3.89,4.17,49.46,0,
PAB04,1,1996,9,6,020d,fl,d,5,12.9,7.88,1.87,56.82,0,
PAB04,1,1996,9,6,020d,sl,a,1,11.05,5.94,3.81,45.78,0,
PAB04,1,1996,9,6,020d,sl,a,2,21.94,4,9.19,66.11,2.61,
PAB04,1,1996,9,6,020d,sl,a,3,8.88,4.71,4.2,112.91,0,
PAB04,1,1996,9,6,020d,sl,a,4,4.28,4.8,2.13,104.32,12.81,
PAB04,1,1996,9,6,020d,sl,a,5,8.53,8.84,6.65,69.34,0,
PAB04,1,1996,9,6,020d,sl,b,1,12.03,2.55,4.62,77.92,0,
PAB04,1,1996,9,6,020d,sl,b,2,10.5,4.52,3.76,90.18,2.83,
PAB04,1,1996,9,6,020d,sl,b,3,9.56,11.24,2.83,50.52,0,
PAB04,1,1996,9,6,020d,sl,b,4,9.28,19.53,2.19,14.96,0,
PAB04,1,1996,9,6,020d,sl,b,5,15.99,1.92,2.59,44.27,0.57,
PAB04,1,1996,9,6,020d,sl,c,1,10.2,6.64,1.04,17.09,0,
PAB04,1,1996,9,6,020d,sl,c,2,13.79,3.24,2.69,29.56,0,
PAB04,1,1996,9,6,020d,sl,c,3,16.16,0,3.17,128.16,0.71,
PAB04,1,1996,9,6,020d,sl,c,4,16.53,2.32,2.4,64.37,0,
PAB04,1,1996,9,6,020d,sl,c,5,5.66,0,0.8,33.84,0,
PAB04,1,1996,9,6,020d,sl,d,1,3.83,23.6,1.53,118.12,22.2,
PAB04,1,1996,9,6,020d,sl,d,2,10.87,22.98,1.84,44.53,0,
PAB04,1,1996,9,6,020d,sl,d,3,15.31,8.61,2.91,70.41,0,
PAB04,1,1996,9,6,020d,sl,d,4,17.93,2.02,4.98,50.07,0,
PAB04,1,1996,9,6,020d,sl,d,5,16.03,2.15,4.07,55.28,82.38,
PAB04,1,1996,9,6,020d,tu,a,1,11.75,2.69,4.52,56.26,0,
PAB04,1,1996,9,6,020d,tu,a,2,17.72,14.01,7.68,84.86,0,
PAB04,1,1996,9,6,020d,tu,a,3,24.72,1.07,2.4,64.97,0,
PAB04,1,1996,9,6,020d,tu,a,4,22.08,0.76,8.71,35.7,0,
PAB04,1,1996,9,6,020d,tu,a,5,9.03,30.02,4.79,10.58,0,
PAB04,1,1996,9,6,020d,tu,b,1,15.38,9.76,5.21,55.15,0.38,
PAB04,1,1996,9,6,020d,tu,b,2,16.48,14.03,4.67,89.36,0,
PAB04,1,1996,9,6,020d,tu,b,3,29.3,16.77,9.15,69.84,0,
PAB04,1,1996,9,6,020d,tu,b,4,12.33,8.06,7.01,79.97,0,
PAB04,1,1996,9,6,020d,tu,b,5,15.21,8.04,7.23,95.63,0,
PAB04,1,1996,9,6,020d,tu,c,1,13.88,14.72,9.83,44.17,0,
PAB04,1,1996,9,6,020d,tu,c,2,24.9,13.58,9.36,36.26,0,
PAB04,1,1996,9,6,020d,tu,c,3,21.47,13.98,6.62,40.15,0,
PAB04,1,1996,9,6,020d,tu,c,4,17.58,2.88,3.33,31.47,0,
PAB04,1,1996,9,6,020d,tu,c,5,16.87,16.78,8.08,62.1,0,
PAB04,1,1996,9,6,020d,tu,d,1,22.36,11.06,4.44,66.52,0,
PAB04,1,1996,9,6,020d,tu,d,2,14.85,5.43,3.42,34.82,0,
PAB04,1,1996,9,6,020d,tu,d,3,22.77,24.94,3.33,77.67,0,
PAB04,1,1996,9,6,020d,tu,d,4,26.56,15.85,9.05,44.24,0,
PAB04,1,1996,9,6,020d,tu,d,5,14.29,34.46,3.22,70.84,0,
PAB04,1,1997,8,29,002c,fl,a,1,14.44,3.88,2.94,0,0,
PAB04,1,1997,8,29,002c,fl,a,2,11.04,4.01,1.84,0,0.01,
PAB04,1,1997,8,29,002c,fl,a,3,16.46,3.58,2.52,0,0,
PAB04,1,1997,8,29,002c,fl,a,4,14.71,4.49,4.26,0,0,
PAB04,1,1997,8,29,002c,fl,a,5,15.23,2.3,2.79,0,0,
PAB04,1,1997,8,29,002c,fl,b,1,13.67,5.32,2.82,0,0,
PAB04,1,1997,8,29,002c,fl,b,2,11.12,6.72,2.26,0,0,
PAB04,1,1997,8,29,002c,fl,b,3,10.4,3.75,3.62,0,0,
PAB04,1,1997,8,29,002c,fl,b,4,18.87,6.35,5.3,0,0,
PAB04,1,1997,8,29,002c,fl,b,5,17.23,2.79,4.72,0,0,
PAB04,1,1997,9,2,002c,fl,c,1,17.13,5.31,2.9,0,0,
PAB04,1,1997,9,2,002c,fl,c,2,17.45,3.34,3.65,0,0,
PAB04,1,1997,9,2,002c,fl,c,3,13.89,0.94,2.65,0,0,
PAB04,1,1997,9,2,002c,fl,c,4,24.14,1.14,6.49,0,4.4,
PAB04,1,1997,9,2,002c,fl,c,5,20.66,0.7,6.38,0,0.05,
PAB04,1,1997,9,2,002c,fl,d,1,23.32,2.09,5.65,0,0,
PAB04,1,1997,9,2,002c,fl,d,2,19.25,6.72,4.55,0,0,
PAB04,1,1997,9,2,002c,fl,d,3,11.65,4.11,3.59,0,0,
PAB04,1,1997,9,2,002c,fl,d,4,19.43,6.06,5.31,0,0,
PAB04,1,1997,9,2,002c,fl,d,5,21.64,2.92,5.44,0,0,
PAB04,1,1997,9,17,002d,fl,a,1,21.64,3.92,9.48,32.8,0,
PAB04,1,1997,9,17,002d,fl,a,2,16.06,2.64,7.85,22.26,0,
PAB04,1,1997,9,17,002d,fl,a,3,23,2.65,12.1,26.22,0,
PAB04,1,1997,9,17,002d,fl,a,4,22.01,4.19,9.49,25.04,0,
PAB04,1,1997,9,17,002d,fl,a,5,13.29,6.2,8.39,20.54,0,
PAB04,1,1997,9,17,002d,fl,b,1,24.53,7.28,11.23,27.66,0,
PAB04,1,1997,9,17,002d,fl,b,2,15.13,1.51,8.89,24.21,0,
PAB04,1,1997,9,17,002d,fl,b,3,17.43,7.98,7.48,19.98,0,
PAB04,1,1997,9,17,002d,fl,b,4,14.46,4.52,9.39,26.29,0,
PAB04,1,1997,9,17,002d,fl,b,5,19.1,2.04,8.33,21.24,0,
PAB04,1,1997,9,17,002d,fl,c,1,16.72,1.58,6.21,23.99,0,
PAB04,1,1997,9,17,002d,fl,c,2,18.47,3.35,10.07,26.59,0,
PAB04,1,1997,9,17,002d,fl,c,3,18.44,2.79,8.83,26.26,0,
PAB04,1,1997,9,17,002d,fl,c,4,15.56,1.35,7.37,18.32,0,
PAB04,1,1997,9,17,002d,fl,c,5,19.65,3.16,6.75,25.66,0,
PAB04,1,1997,9,17,002d,fl,d,1,24.43,4.21,13.52,35.02,0,
PAB04,1,1997,9,17,002d,fl,d,2,14.42,2.31,4.8,26.73,9.57,
PAB04,1,1997,9,17,002d,fl,d,3,20.78,0,7.56,50.19,72.34,
PAB04,1,1997,9,17,002d,fl,d,4,15.45,1.87,8.91,17,0,
PAB04,1,1997,9,17,002d,fl,d,5,19.21,2.55,8.28,17.83,0,
PAB04,1,1997,9,8,004a,fl,a,1,11.25,6.75,3.71,81.94,0,
PAB04,1,1997,9,8,004a,fl,a,2,10.63,1.89,2.93,21.25,0,
PAB04,1,1997,9,8,004a,fl,a,3,14.05,3.24,3.77,52.25,0,
PAB04,1,1997,9,8,004a,fl,a,4,9.04,6.98,2.23,69.96,0,
PAB04,1,1997,9,8,004a,fl,a,5,11.59,6.96,4.65,59.54,0,
PAB04,1,1997,9,8,004a,fl,b,1,17.04,0.7,8.56,82.69,20.13,
PAB04,1,1997,9,8,004a,fl,b,2,13.19,7.2,3.13,47.36,1.44,
PAB04,1,1997,9,8,004a,fl,b,3,6.87,12.63,1.83,53.96,0,
PAB04,1,1997,9,8,004a,fl,b,4,12,6.74,3.69,43.12,0,
PAB04,1,1997,9,8,004a,fl,b,5,20.25,1.09,6.62,40.97,0,
PAB04,1,1997,9,8,004a,fl,c,1,12.05,0.6,5.52,16.01,0,
PAB04,1,1997,9,8,004a,fl,c,2,27.73,0.97,8.67,35.61,0,
PAB04,1,1997,9,8,004a,fl,c,3,11.06,5.21,5.23,63.04,0,
PAB04,1,1997,9,8,004a,fl,c,4,16.25,4.6,4.54,15.67,0,
PAB04,1,1997,9,8,004a,fl,c,5,15.36,3.21,5.04,38.91,0,
PAB04,1,1997,9,8,004a,fl,d,1,12.31,3.58,3.15,40.68,0,
PAB04,1,1997,9,8,004a,fl,d,2,13.63,2.81,3.38,38.93,0,
PAB04,1,1997,9,8,004a,fl,d,3,10.96,8.69,3.38,45.9,0,
PAB04,1,1997,9,8,004a,fl,d,4,17.67,3.15,3.76,66.4,0,
PAB04,1,1997,9,8,004a,fl,d,5,7.38,22.21,3.37,68.13,0,
PAB04,1,1997,9,8,004a,sl,a,1,14.38,16.49,2.21,43.35,0,
PAB04,1,1997,9,8,004a,sl,a,2,10.47,14.42,3.68,40.89,0,
PAB04,1,1997,9,8,004a,sl,a,3,15.07,0.64,4.44,25.93,0,
PAB04,1,1997,9,8,004a,sl,a,4,14.22,2.73,4.39,54.24,0,
PAB04,1,1997,9,8,004a,sl,a,5,11.61,7.89,2.8,45.53,0,
PAB04,1,1997,9,8,004a,sl,b,1,15.76,5.94,5.37,56.07,0,
PAB04,1,1997,9,8,004a,sl,b,2,16.72,10.87,4.53,29.85,3.05,
PAB04,1,1997,9,8,004a,sl,b,3,24.33,3.87,12.32,94.9,0,
PAB04,1,1997,9,8,004a,sl,b,4,16.42,3.68,8.63,45.39,3.44,
PAB04,1,1997,9,8,004a,sl,b,5,10.14,5.85,1.99,23.45,16.38,
PAB04,1,1997,9,8,004a,sl,c,1,13.44,8.73,5.97,62.17,0,
PAB04,1,1997,9,8,004a,sl,c,2,13.1,1.5,5.9,92.04,1.13,
PAB04,1,1997,9,8,004a,sl,c,3,12.11,1.89,4.27,57.12,0.32,
PAB04,1,1997,9,8,004a,sl,c,4,17.04,8.97,5.69,102.92,0,
PAB04,1,1997,9,8,004a,sl,c,5,9.34,0.58,3.28,35.64,0,
PAB04,1,1997,9,8,004a,sl,d,1,14.42,2.64,4.66,15.3,0,
PAB04,1,1997,9,8,004a,sl,d,2,7.94,10.75,2.63,39.89,3.86,
PAB04,1,1997,9,8,004a,sl,d,3,13.37,1.02,4.46,30.41,0,
PAB04,1,1997,9,8,004a,sl,d,4,22.25,2.43,7.89,25.03,0,
PAB04,1,1997,9,8,004a,sl,d,5,12.85,2.28,2.67,48.17,0,
PAB04,1,1997,9,8,004a,tu,a,1,18.33,3.94,9.83,60.93,0,
PAB04,1,1997,9,8,004a,tu,a,2,12.23,8.78,2.15,56.44,0,
PAB04,1,1997,9,8,004a,tu,a,3,19.48,2.83,4.85,45.82,0,
PAB04,1,1997,9,8,004a,tu,a,4,19.56,15.05,9.01,65.87,0,
PAB04,1,1997,9,8,004a,tu,a,5,14.88,30.51,3.29,83.64,0,
PAB04,1,1997,9,8,004a,tu,b,1,10.3,8.11,2.41,88.53,0,
PAB04,1,1997,9,8,004a,tu,b,2,6.87,20.39,2.82,62.49,0,
PAB04,1,1997,9,8,004a,tu,b,3,17.43,0,5.49,56.8,0,
PAB04,1,1997,9,8,004a,tu,b,4,16.36,16.24,3,98.44,0,
PAB04,1,1997,9,8,004a,tu,b,5,14.75,14.32,5.39,57.75,0,
PAB04,1,1997,9,8,004a,tu,c,1,21.89,5.78,4.13,73.59,0,
PAB04,1,1997,9,8,004a,tu,c,2,25.31,2.47,7.77,54.12,0,
PAB04,1,1997,9,8,004a,tu,c,3,6.65,13.48,2.85,72.09,0,
PAB04,1,1997,9,8,004a,tu,c,4,15.82,2.04,4.34,47.52,0,
PAB04,1,1997,9,8,004a,tu,c,5,14.21,9.12,8.14,43.93,0,
PAB04,1,1997,9,8,004a,tu,d,1,19.4,4.91,3.79,46.23,0,
PAB04,1,1997,9,8,004a,tu,d,2,32.89,9.32,14.97,56.31,0,
PAB04,1,1997,9,8,004a,tu,d,3,18.53,12.54,7.52,100.69,0,
PAB04,1,1997,9,8,004a,tu,d,4,11.33,5.77,3.68,85.19,0,
PAB04,1,1997,9,8,004a,tu,d,5,15.66,1.89,7.33,82.26,0,
PAB04,1,1998,9,9,002c,fl,a,1,15.96,2.87,6.72,14.33,0,
PAB04,1,1998,9,9,002c,fl,a,2,12.42,5.07,2.62,9.47,0,
PAB04,1,1998,9,9,002c,fl,a,3,21.33,5.35,8.21,11.47,0,
PAB04,1,1998,9,9,002c,fl,a,4,18.43,2.8,6.35,14.95,0,
PAB04,1,1998,9,9,002c,fl,a,5,21.76,3.55,7.04,7.15,0,
PAB04,1,1998,9,9,002c,fl,b,1,21.47,3.55,4.5,18.91,0,
PAB04,1,1998,9,9,002c,fl,b,2,12.84,4.31,4.6,8.34,0,
PAB04,1,1998,9,9,002c,fl,b,3,21.69,2.59,8.81,15.23,0,
PAB04,1,1998,9,9,002c,fl,b,4,25.53,0.99,2.47,13.59,0,
PAB04,1,1998,9,9,002c,fl,b,5,24.86,2.13,8.7,13.52,0,
PAB04,1,1998,9,9,002c,fl,c,1,21.98,5.06,8.03,13.64,0,
PAB04,1,1998,9,9,002c,fl,c,2,15.98,6.79,4.6,12.17,0,
