DATACODE,RECTYPE,RECYEAR,RECMONTH,RECDAY,WATERSHED,GRAZE,CAGE,PLOTNUM,LVGRASS,FORBS,CUYRDEAD,PRYRDEAD,WOODY,COMMENT
PEB01,1,2001,9,28,n04d,g,27,3,40.63,14.92,,0.00,17.14,
PEB01,1,2001,9,28,n04d,g,27,4,26.83,5.65,,0.00,0.00,
PEB01,1,2001,9,28,n04d,g,27,5,30.71,11.06,,0.00,4.01,
PEB01,1,2001,9,28,n04d,g,27,6,26.14,13.49,,0.00,0.00,
PEB01,1,2001,9,28,n04d,g,27,7,1.55,5.34,,0.00,32.86,
PEB01,1,2001,9,28,n04d,g,27,8,42.64,4.02,,0.00,0.00,
PEB01,1,2001,9,28,n04d,g,27,9,33.29,7.43,,0.00,0.00,
PEB01,1,2001,9,28,n04d,g,28,1,16.99,10.14,,0.00,0.00,
PEB01,1,2001,9,28,n04d,g,28,2,13.13,25.36,,0.00,0.00,
PEB01,1,2001,9,28,n04d,g,28,3,39.06,4.64,,0.00,0.00,
PEB01,1,2001,9,28,n04d,g,28,4,23.66,7.45,,0.00,0.00,
PEB01,1,2001,9,28,n04d,g,28,5,36.60,3.80,,0.00,0.00,
PEB01,1,2001,9,28,n04d,g,28,6,19.73,4.20,,0.00,0.00,
PEB01,1,2001,9,28,n04d,g,28,7,27.62,17.39,,0.00,0.00,
PEB01,1,2001,9,28,n04d,g,28,8,35.76,3.00,,0.00,0.00,
PEB01,1,2001,9,28,n04d,g,28,9,25.11,7.07,,0.00,0.00,
PEB01,1,2001,10,1,n04d,g,29,1,25.14,19.21,,0.00,0.00,
PEB01,1,2001,10,1,n04d,g,29,2,35.22,9.62,,0.00,0.00,
PEB01,1,2001,10,1,n04d,g,29,3,30.45,3.49,,0.00,0.00,
PEB01,1,2001,10,1,n04d,g,29,4,46.78,2.28,,0.00,0.00,
PEB01,1,2001,10,1,n04d,g,29,5,38.19,1.39,,0.00,0.00,
PEB01,1,2001,10,1,n04d,g,29,6,35.03,8.23,,0.00,0.00,
PEB01,1,2001,10,1,n04d,g,29,7,45.38,11.76,,0.00,24.88,
PEB01,1,2001,10,1,n04d,g,29,8,31.43,2.72,,0.00,0.00,
PEB01,1,2001,10,1,n04d,g,29,9,28.94,3.54,,0.00,0.00,
PEB01,1,2001,10,1,n04d,g,30,1,34.67,1.32,,0.00,0.00,
PEB01,1,2001,10,1,n04d,g,30,2,37.27,2.07,,0.00,0.00,
PEB01,1,2001,10,1,n04d,g,30,3,29.82,0.02,,0.00,0.00,
PEB01,1,2001,10,1,n04d,g,30,4,34.31,0.35,,0.00,0.00,
PEB01,1,2001,10,1,n04d,g,30,5,26.61,0.20,,0.00,0.00,
PEB01,1,2001,10,1,n04d,g,30,6,41.93,0.00,,0.00,0.51,
PEB01,1,2001,10,1,n04d,g,30,7,37.18,0.69,,0.00,0.00,
PEB01,1,2001,10,1,n04d,g,30,8,28.82,0.00,,0.00,0.00,
PEB01,1,2001,10,1,n04d,g,30,9,19.54,0.00,,0.00,0.00,
PEB01,1,2001,10,2,n04d,g,31,1,55.44,0.00,,0.00,0.00,
PEB01,1,2001,10,2,n04d,g,31,2,30.08,1.43,,0.00,0.00,
PEB01,1,2001,10,2,n04d,g,31,3,37.39,6.40,,0.00,0.52,
PEB01,1,2001,10,2,n04d,g,31,4,42.56,2.81,,0.00,0.00,
PEB01,1,2001,10,2,n04d,g,31,5,62.83,1.18,,0.00,5.52,
PEB01,1,2001,10,2,n04d,g,31,6,76.09,2.53,,0.00,0.00,
PEB01,1,2001,10,2,n04d,g,31,7,35.75,6.96,,0.00,0.00,
PEB01,1,2001,10,2,n04d,g,31,8,52.66,2.56,,0.00,10.53,
PEB01,1,2001,10,2,n04d,g,31,9,36.24,1.83,,0.00,1.05,
PEB01,1,2001,10,2,n04d,g,32,1,34.80,0.96,,0.00,0.00,
PEB01,1,2001,10,2,n04d,g,32,2,35.45,1.60,,0.00,0.00,
PEB01,1,2001,10,2,n04d,g,32,3,33.25,8.10,,0.00,0.00,
PEB01,1,2001,10,2,n04d,g,32,4,21.76,9.52,,0.00,0.00,
PEB01,1,2001,10,2,n04d,g,32,5,40.80,4.20,,0.00,0.00,
PEB01,1,2001,10,2,n04d,g,32,6,13.85,9.97,,0.00,0.00,
PEB01,1,2001,10,2,n04d,g,32,7,44.89,1.59,,0.00,0.00,
PEB01,1,2001,10,2,n04d,g,32,8,44.16,1.36,,0.00,0.00,
PEB01,1,2001,10,2,n04d,g,32,9,27.90,15.18,,0.00,0.00,
PEB01,1,2001,9,26,n01a,u,1,1,65.36,1.74,,0.00,0.00,
PEB01,1,2001,9,26,n01a,u,1,2,50.16,1.77,,0.00,0.21,wdy=leaves only
PEB01,1,2001,9,26,n01a,u,1,3,49.24,7.05,,0.00,0.00,
PEB01,1,2001,9,26,n01a,u,1,4,52.16,2.03,,0.00,0.00,
PEB01,1,2001,9,26,n01a,u,1,5,41.00,1.87,,0.00,0.00,
PEB01,1,2001,9,26,n01a,u,1,6,28.68,1.18,,0.00,0.00,
PEB01,1,2001,9,26,n01a,u,1,7,43.85,6.96,,0.00,0.16,wdy=leaves only
PEB01,1,2001,9,26,n01a,u,1,8,41.23,0.31,,0.00,4.55,
PEB01,1,2001,9,26,n01a,u,1,9,53.62,1.45,,0.00,0.00,
PEB01,1,2001,9,26,n01a,u,2,1,39.79,1.25,,0.00,0.00,
PEB01,1,2001,9,26,n01a,u,2,2,40.81,1.56,,0.00,0.00,
PEB01,1,2001,9,26,n01a,u,2,3,39.15,0.89,,0.00,4.66,
PEB01,1,2001,9,26,n01a,u,2,4,33.59,5.22,,0.00,0.00,
PEB01,1,2001,9,26,n01a,u,2,5,63.48,0.14,,0.00,0.00,
PEB01,1,2001,9,26,n01a,u,2,6,31.44,13.25,,0.00,0.00,
PEB01,1,2001,9,26,n01a,u,2,7,35.19,4.65,,0.00,0.00,
PEB01,1,2001,9,26,n01a,u,2,8,37.02,2.42,,0.00,0.00,
PEB01,1,2001,9,26,n01a,u,2,9,26.85,9.26,,0.00,0.00,
PEB01,1,2001,9,26,n01a,u,3,1,42.59,0.01,,0.00,0.00,forb=less than 0.01
PEB01,1,2001,9,26,n01a,u,3,2,65.70,0.47,,0.00,0.00,
PEB01,1,2001,9,26,n01a,u,3,3,46.25,0.00,,0.00,0.00,
PEB01,1,2001,9,26,n01a,u,3,4,42.76,3.03,,0.00,0.00,
PEB01,1,2001,9,26,n01a,u,3,5,55.06,1.17,,0.00,0.00,
PEB01,1,2001,9,26,n01a,u,3,6,88.10,3.81,,0.00,0.00,
PEB01,1,2001,9,26,n01a,u,3,7,51.56,0.95,,0.00,0.00,
PEB01,1,2001,9,26,n01a,u,3,8,54.18,0.85,,0.00,0.00,
PEB01,1,2001,9,26,n01a,u,3,9,44.93,2.30,,0.00,0.00,
PEB01,1,2001,9,26,n01a,u,4,1,47.32,1.13,,0.00,0.00,
PEB01,1,2001,9,26,n01a,u,4,2,45.08,2.48,,0.00,0.00,
PEB01,1,2001,9,26,n01a,u,4,3,42.89,4.59,,0.00,0.00,
PEB01,1,2001,9,26,n01a,u,4,4,75.60,0.00,,0.00,0.00,
PEB01,1,2001,9,26,n01a,u,4,5,55.89,5.27,,0.00,0.00,
PEB01,1,2001,9,26,n01a,u,4,6,89.64,0.01,,0.00,0.00,
PEB01,1,2001,9,26,n01a,u,4,7,34.38,29.65,,0.00,0.00,
PEB01,1,2001,9,26,n01a,u,4,8,38.82,2.05,,0.00,3.19,
PEB01,1,2001,9,26,n01a,u,4,9,34.02,0.00,,0.00,0.00,
PEB01,1,2001,9,26,n01a,u,5,1,42.57,0.05,,0.00,0.00,
PEB01,1,2001,9,26,n01a,u,5,2,59.27,0.00,,0.00,0.00,
PEB01,1,2001,9,26,n01a,u,5,3,31.46,0.00,,0.00,0.00,
PEB01,1,2001,9,26,n01a,u,5,4,24.76,0.00,,0.00,0.00,
PEB01,1,2001,9,26,n01a,u,5,5,35.50,0.00,,0.00,0.00,
PEB01,1,2001,9,26,n01a,u,5,6,51.50,0.00,,0.00,0.00,
PEB01,1,2001,9,26,n01a,u,5,7,36.07,0.28,,0.00,0.00,
PEB01,1,2001,9,26,n01a,u,5,8,40.28,0.00,,0.00,0.00,
PEB01,1,2001,9,26,n01a,u,5,9,34.82,0.00,,0.00,0.00,
PEB01,1,2001,9,26,n01a,u,6,1,48.80,0.00,,0.00,0.00,
PEB01,1,2001,9,26,n01a,u,6,2,41.51,2.95,,0.00,0.00,
PEB01,1,2001,9,26,n01a,u,6,3,50.01,0.00,,0.00,0.00,
PEB01,1,2001,9,26,n01a,u,6,4,47.31,0.45,,0.00,0.00,
PEB01,1,2001,9,26,n01a,u,6,5,44.18,0.67,,0.00,0.00,
PEB01,1,2001,9,26,n01a,u,6,6,58.56,0.03,,0.00,0.00,
PEB01,1,2001,9,26,n01a,u,6,7,41.10,0.00,,0.00,0.00,
PEB01,1,2001,9,26,n01a,u,6,8,94.28,0.00,,0.00,0.01,wdy=leaves only
PEB01,1,2001,9,26,n01a,u,6,9,34.46,8.76,,0.00,0.00,
PEB01,1,2001,9,26,n01a,u,7,1,33.49,0.00,,0.00,0.00,
PEB01,1,2001,9,26,n01a,u,7,2,47.12,0.00,,0.00,0.00,
PEB01,1,2001,9,26,n01a,u,7,3,58.42,0.00,,0.00,0.00,
PEB01,1,2001,9,26,n01a,u,7,4,30.54,0.00,,0.00,0.00,
PEB01,1,2001,9,26,n01a,u,7,5,55.17,0.00,,0.00,0.00,
PEB01,1,2001,9,26,n01a,u,7,6,38.51,0.52,,0.00,0.00,
PEB01,1,2001,9,26,n01a,u,7,7,38.66,0.00,,0.00,0.00,
PEB01,1,2001,9,26,n01a,u,7,8,42.36,0.00,,0.00,0.00,
PEB01,1,2001,9,26,n01a,u,7,9,55.31,0.00,,0.00,0.00,
PEB01,1,2001,9,27,n01a,u,8,1,52.12,0.12,,0.00,0.00,
PEB01,1,2001,9,27,n01a,u,8,2,39.98,0.00,,0.00,0.00,
PEB01,1,2001,9,27,n01a,u,8,3,69.11,0.00,,0.00,0.00,
PEB01,1,2001,9,27,n01a,u,8,4,36.20,5.95,,0.00,0.00,
PEB01,1,2001,9,27,n01a,u,8,5,37.71,0.00,,0.00,0.00,
PEB01,1,2001,9,27,n01a,u,8,6,50.75,0.00,,0.00,0.00,
PEB01,1,2001,9,27,n01a,u,8,7,50.97,0.06,,0.00,0.00,
PEB01,1,2001,9,27,n01a,u,8,8,60.29,2.39,,0.00,0.00,
PEB01,1,2001,9,27,n01a,u,8,9,75.35,0.02,,0.00,0.00,
PEB01,1,2001,10,3,n04a,u,9,1,25.13,3.46,,27.52,0.00,
PEB01,1,2001,10,3,n04a,u,9,2,15.84,2.96,,19.91,0.22,
PEB01,1,2001,10,3,n04a,u,9,3,36.51,2.16,,19.69,0.00,
PEB01,1,2001,10,3,n04a,u,9,4,24.16,5.20,,32.87,0.00,
PEB01,1,2001,10,3,n04a,u,9,5,35.17,15.17,,55.26,0.00,
PEB01,1,2001,10,3,n04a,u,9,6,28.10,1.33,,22.31,0.00,
PEB01,1,2001,10,3,n04a,u,9,7,42.68,1.42,,86.61,0.00,
PEB01,1,2001,10,3,n04a,u,9,8,35.74,7.80,,31.77,5.27,
PEB01,1,2001,10,3,n04a,u,9,9,33.03,3.19,,29.37,0.00,
PEB01,1,2001,10,3,n04a,u,10,1,11.91,10.28,,19.12,0.00,
PEB01,1,2001,10,3,n04a,u,10,2,39.12,0.92,,25.26,0.00,
PEB01,1,2001,10,3,n04a,u,10,3,34.90,6.52,,32.46,0.00,
PEB01,1,2001,10,3,n04a,u,10,4,28.99,4.71,,31.34,0.41,
PEB01,1,2001,10,3,n04a,u,10,5,59.45,6.79,,54.92,0.00,
PEB01,1,2001,10,3,n04a,u,10,6,33.72,2.05,,20.15,0.00,
PEB01,1,2001,10,3,n04a,u,10,7,45.18,6.90,,29.11,0.00,
PEB01,1,2001,10,3,n04a,u,10,8,39.57,0.38,,51.28,0.00,
PEB01,1,2001,10,3,n04a,u,10,9,57.97,1.95,,40.04,0.00,
PEB01,1,2001,10,3,n04a,u,11,1,41.19,0.39,,35.04,0.00,
PEB01,1,2001,10,3,n04a,u,11,2,40.67,5.88,,30.53,0.00,
PEB01,1,2001,10,3,n04a,u,11,3,20.49,7.57,,21.99,0.00,
PEB01,1,2001,10,3,n04a,u,11,4,49.35,1.82,,22.52,0.00,
PEB01,1,2001,10,3,n04a,u,11,5,37.18,5.96,,29.20,0.00,
PEB01,1,2001,10,3,n04a,u,11,6,23.29,0.00,,27.22,0.00,
PEB01,1,2001,10,3,n04a,u,11,7,41.46,10.09,,33.06,0.00,
PEB01,1,2001,10,3,n04a,u,11,8,32.99,2.27,,25.94,0.00,
PEB01,1,2001,10,3,n04a,u,11,9,28.99,5.72,,11.95,0.00,
PEB01,1,2001,10,2,n04a,u,12,1,26.85,3.17,,8.02,0.00,
PEB01,1,2001,10,2,n04a,u,12,2,28.92,7.85,,12.68,0.00,
PEB01,1,2001,10,2,n04a,u,12,3,32.81,5.57,,48.58,0.00,
PEB01,1,2001,10,2,n04a,u,12,4,35.32,4.78,,25.36,0.00,
PEB01,1,2001,10,2,n04a,u,12,5,19.27,10.66,,24.07,0.00,
PEB01,1,2001,10,2,n04a,u,12,6,34.24,15.10,,41.46,0.00,
PEB01,1,2001,10,2,n04a,u,12,7,26.07,6.48,,19.69,0.00,
PEB01,1,2001,10,2,n04a,u,12,8,50.86,1.10,,49.88,0.00,
PEB01,1,2001,10,2,n04a,u,12,9,44.02,0.00,,28.30,0.00,
PEB01,1,2001,10,3,n04a,u,13,1,61.66,1.71,,45.25,0.00,
PEB01,1,2001,10,3,n04a,u,13,2,48.90,0.70,,43.59,0.00,
PEB01,1,2001,10,3,n04a,u,13,3,65.33,0.00,,54.55,0.00,
PEB01,1,2001,10,3,n04a,u,13,4,46.54,2.12,,39.83,0.00,
PEB01,1,2001,10,3,n04a,u,13,5,42.66,4.88,,24.14,0.00,
PEB01,1,2001,10,3,n04a,u,13,6,37.27,3.76,,28.14,0.00,
PEB01,1,2001,10,3,n04a,u,13,7,69.45,0.00,,36.00,0.00,
PEB01,1,2001,10,3,n04a,u,13,8,60.41,4.23,,38.66,0.00,
PEB01,1,2001,10,3,n04a,u,13,9,28.03,0.85,,35.14,0.00,
PEB01,1,2001,10,3,n04a,u,14,1,41.86,11.41,,13.90,0.00,
PEB01,1,2001,10,3,n04a,u,14,2,41.66,6.22,,18.20,0.00,
PEB01,1,2001,10,3,n04a,u,14,3,42.12,0.00,,17.34,0.84,
PEB01,1,2001,10,3,n04a,u,14,4,33.61,6.45,,40.96,0.00,
PEB01,1,2001,10,3,n04a,u,14,5,39.37,2.14,,21.35,0.00,
PEB01,1,2001,10,3,n04a,u,14,6,33.19,20.51,,15.98,0.00,
PEB01,1,2001,10,3,n04a,u,14,7,39.37,8.96,,11.19,0.00,
PEB01,1,2001,10,3,n04a,u,14,8,30.75,20.09,,18.30,0.00,
PEB01,1,2001,10,3,n04a,u,14,9,14.54,14.10,,27.27,2.76,
PEB01,1,2001,10,4,n04a,u,15,1,73.13,2.99,,31.54,0.00,
PEB01,1,2001,10,4,n04a,u,15,2,46.04,0.01,,27.72,0.00,
PEB01,1,2001,10,4,n04a,u,15,3,73.98,0.00,,37.82,0.00,
PEB01,1,2001,10,4,n04a,u,15,4,45.12,0.00,,57.17,0.00,
PEB01,1,2001,10,4,n04a,u,15,5,79.42,0.00,,60.58,0.00,
PEB01,1,2001,10,4,n04a,u,15,6,45.84,0.28,,33.66,0.00,
PEB01,1,2001,10,4,n04a,u,15,7,44.92,0.99,,40.80,0.00,
PEB01,1,2001,10,4,n04a,u,15,8,57.96,0.00,,45.28,0.00,
PEB01,1,2001,10,4,n04a,u,15,9,22.36,0.00,,39.28,0.00,
PEB01,1,2001,10,4,n04a,u,16,1,24.23,13.09,,17.02,0.00,
PEB01,1,2001,10,4,n04a,u,16,2,32.46,18.67,,20.12,0.00,
PEB01,1,2001,10,4,n04a,u,16,3,32.13,4.04,,28.17,0.00,
PEB01,1,2001,10,4,n04a,u,16,4,30.71,9.42,,24.03,0.00,
PEB01,1,2001,10,4,n04a,u,16,5,40.04,15.75,,37.56,0.00,
PEB01,1,2001,10,4,n04a,u,16,6,27.49,5.90,,10.56,0.00,
PEB01,1,2001,10,4,n04a,u,16,7,26.00,25.95,,20.00,0.00,
PEB01,1,2001,10,4,n04a,u,16,8,32.31,18.29,,30.64,0.00,
PEB01,1,2001,10,4,n04a,u,16,9,33.58,15.31,,19.88,0.00,
PEB01,1,2001,9,28,n01b,u,17,1,62.31,0.08,,0.00,0.00,
PEB01,1,2001,9,28,n01b,u,17,2,43.22,0.00,,0.00,0.00,
PEB01,1,2001,9,28,n01b,u,17,3,45.97,0.09,,0.00,0.00,
PEB01,1,2001,9,28,n01b,u,17,4,47.19,0.00,,0.00,0.00,
PEB01,1,2001,9,28,n01b,u,17,5,34.17,3.68,,0.00,0.00,
PEB01,1,2001,9,28,n01b,u,17,6,47.28,3.40,,0.00,0.00,
PEB01,1,2001,9,28,n01b,u,17,7,37.34,0.55,,0.00,0.00,
PEB01,1,2001,9,28,n01b,u,17,8,43.51,2.61,,0.00,0.00,
PEB01,1,2001,9,28,n01b,u,17,9,49.72,0.08,,0.00,0.00,
PEB01,1,2001,9,28,n01b,u,18,1,49.33,0.00,,0.00,0.00,
PEB01,1,2001,9,28,n01b,u,18,2,35.58,0.00,,0.00,0.00,
PEB01,1,2001,9,28,n01b,u,18,3,43.61,0.29,,0.00,0.00,
PEB01,1,2001,9,28,n01b,u,18,4,43.91,0.75,,0.00,0.00,
PEB01,1,2001,9,28,n01b,u,18,5,48.13,0.14,,0.00,0.00,
PEB01,1,2001,9,28,n01b,u,18,6,49.78,0.00,,0.00,0.00,
PEB01,1,2001,9,28,n01b,u,18,7,39.70,0.00,,0.00,0.00,
PEB01,1,2001,9,28,n01b,u,18,8,43.41,0.09,,0.00,0.00,
PEB01,1,2001,9,28,n01b,u,18,9,37.75,0.11,,0.00,0.00,
PEB01,1,2001,9,28,n01b,u,19,1,81.44,0.09,,0.00,0.00,
PEB01,1,2001,9,28,n01b,u,19,2,20.14,14.37,,0.00,0.00,
PEB01,1,2001,9,28,n01b,u,19,3,88.83,0.00,,0.00,0.00,
PEB01,1,2001,9,28,n01b,u,19,4,48.80,0.42,,0.00,0.00,
PEB01,1,2001,9,28,n01b,u,19,5,66.20,0.35,,0.00,0.00,
PEB01,1,2001,9,28,n01b,u,19,6,44.42,88.03,,0.00,0.00,
PEB01,1,2001,9,28,n01b,u,19,7,44.79,5.67,,0.00,5.01,
PEB01,1,2001,9,28,n01b,u,19,8,67.01,0.01,,0.00,0.00,
PEB01,1,2001,9,28,n01b,u,19,9,77.52,0.07,,0.00,0.00,
PEB01,1,2001,9,28,n01b,u,20,1,38.25,3.59,,0.00,0.00,
PEB01,1,2001,9,28,n01b,u,20,2,36.93,6.84,,0.00,0.00,
PEB01,1,2001,9,28,n01b,u,20,3,38.98,3.17,,0.00,0.00,
PEB01,1,2001,9,28,n01b,u,20,4,47.25,2.31,,0.00,0.00,
PEB01,1,2001,9,28,n01b,u,20,5,21.02,65.51,,0.00,0.00,
PEB01,1,2001,9,28,n01b,u,20,6,47.80,1.82,,0.00,0.00,
PEB01,1,2001,9,28,n01b,u,20,7,42.62,4.70,,0.00,0.00,
PEB01,1,2001,9,28,n01b,u,20,8,41.34,3.77,,0.00,0.00,
PEB01,1,2001,9,28,n01b,u,20,9,40.32,0.47,,0.00,0.00,
PEB01,1,2001,10,1,n01b,u,21,1,40.78,0.03,,0.00,0.00,
PEB01,1,2001,10,1,n01b,u,21,2,46.73,0.96,,0.00,0.00,
PEB01,1,2001,10,1,n01b,u,21,3,93.95,0.00,,0.00,0.02,
PEB01,1,2001,10,1,n01b,u,21,4,59.29,0.00,,0.00,0.00,
PEB01,1,2001,10,1,n01b,u,21,5,55.81,2.32,,0.00,0.00,
PEB01,1,2001,10,1,n01b,u,21,6,40.98,0.17,,0.00,0.00,
PEB01,1,2001,10,1,n01b,u,21,7,47.79,0.14,,0.00,1.76,
PEB01,1,2001,10,1,n01b,u,21,8,48.69,0.00,,0.00,0.00,
PEB01,1,2001,10,1,n01b,u,21,9,29.44,1.75,,0.00,0.00,
PEB01,1,2001,10,1,n01b,u,22,1,29.26,0.00,,0.00,0.00,
PEB01,1,2001,10,1,n01b,u,22,2,46.55,1.70,,0.00,0.00,
PEB01,1,2001,10,1,n01b,u,22,3,59.98,0.00,,0.00,0.00,
PEB01,1,2001,10,1,n01b,u,22,4,67.10,0.00,,0.00,0.00,
PEB01,1,2001,10,1,n01b,u,22,5,73.74,0.00,,0.00,0.00,
PEB01,1,2001,10,1,n01b,u,22,6,61.29,0.04,,0.00,0.34,
PEB01,1,2001,10,1,n01b,u,22,7,43.04,0.00,,0.00,0.00,
PEB01,1,2001,10,1,n01b,u,22,8,53.30,0.00,,0.00,0.00,
PEB01,1,2001,10,1,n01b,u,22,9,29.75,0.00,,0.00,0.00,
PEB01,1,2001,10,1,n01b,u,23,1,48.20,1.25,,0.00,0.00,
PEB01,1,2001,10,1,n01b,u,23,2,60.58,3.26,,0.00,0.00,
PEB01,1,2001,10,1,n01b,u,23,3,60.02,48.12,,0.00,0.00,
PEB01,1,2001,10,1,n01b,u,23,4,40.89,1.24,,0.00,0.00,
PEB01,1,2001,10,1,n01b,u,23,5,32.22,1.23,,0.00,0.00,
PEB01,1,2001,10,1,n01b,u,23,6,31.11,0.75,,0.00,0.00,
PEB01,1,2001,10,1,n01b,u,23,7,51.02,1.04,,0.00,0.00,
PEB01,1,2001,10,1,n01b,u,23,8,53.56,0.12,,0.00,0.00,
PEB01,1,2001,10,1,n01b,u,23,9,37.18,1.45,,0.00,0.00,
PEB01,1,2001,10,1,n01b,u,24,1,67.45,0.13,,0.00,0.00,frb=leaves only
PEB01,1,2001,10,1,n01b,u,24,2,51.08,2.75,,0.00,0.00,
PEB01,1,2001,10,1,n01b,u,24,3,19.67,1.05,,0.00,0.00,
PEB01,1,2001,10,1,n01b,u,24,4,26.93,0.55,,0.00,0.00,
PEB01,1,2001,10,1,n01b,u,24,5,40.93,0.39,,0.00,0.00,
PEB01,1,2001,10,1,n01b,u,24,6,25.17,3.14,,0.00,0.00,
PEB01,1,2001,10,1,n01b,u,24,7,41.80,9.44,,0.00,0.00,
PEB01,1,2001,10,1,n01b,u,24,8,65.92,1.50,,0.00,0.00,
PEB01,1,2001,10,1,n01b,u,24,9,38.27,0.55,,0.00,0.00,
PEB01,1,2001,9,27,n04d,u,25,1,41.73,2.21,,0.00,0.00,
PEB01,1,2001,9,27,n04d,u,25,2,37.01,5.82,,0.00,0.00,
PEB01,1,2001,9,27,n04d,u,25,3,32.77,0.76,,0.00,0.00,
PEB01,1,2001,9,27,n04d,u,25,4,49.18,1.19,,0.00,0.00,
PEB01,1,2001,9,27,n04d,u,25,5,25.54,8.55,,0.00,0.00,
PEB01,1,2001,9,27,n04d,u,25,6,42.03,1.87,,0.00,0.00,
PEB01,1,2001,9,27,n04d,u,25,7,39.46,2.78,,0.00,0.00,
PEB01,1,2001,9,27,n04d,u,25,8,34.32,0.68,,0.00,0.00,
PEB01,1,2001,9,27,n04d,u,25,9,51.30,0.10,,0.00,0.00,
PEB01,1,2001,9,27,n04d,u,26,1,60.34,0.19,,0.00,0.00,
PEB01,1,2001,9,27,n04d,u,26,2,20.57,7.24,,0.00,0.00,
PEB01,1,2001,9,27,n04d,u,26,3,68.11,14.08,,0.00,0.00,
PEB01,1,2001,9,27,n04d,u,26,4,50.79,15.02,,0.00,0.00,
PEB01,1,2001,9,27,n04d,u,26,5,32.45,5.71,,0.00,0.00,
PEB01,1,2001,9,27,n04d,u,26,6,57.51,5.58,,0.00,0.00,
PEB01,1,2001,9,27,n04d,u,26,7,38.38,5.78,,0.00,0.00,
PEB01,1,2001,9,27,n04d,u,26,8,22.85,9.48,,0.00,0.00,
PEB01,1,2001,9,27,n04d,u,26,9,32.34,9.57,,0.00,0.00,
PEB01,1,2001,9,28,n04d,u,27,1,26.17,10.51,,0.00,0.00,
PEB01,1,2001,9,28,n04d,u,27,2,34.95,3.19,,0.00,0.00,
PEB01,1,2001,9,28,n04d,u,27,3,32.02,3.00,,0.00,6.66,
PEB01,1,2001,9,28,n04d,u,27,4,46.33,0.83,,0.00,11.03,
PEB01,1,2001,9,28,n04d,u,27,5,62.71,0.19,,0.00,2.61,
PEB01,1,2001,9,28,n04d,u,27,6,37.76,2.87,,0.00,0.00,
PEB01,1,2001,9,28,n04d,u,27,7,49.43,8.63,,0.00,0.00,
PEB01,1,2001,9,28,n04d,u,27,8,40.90,5.89,,0.00,2.29,
PEB01,1,2001,9,28,n04d,u,27,9,24.40,1.56,,0.00,0.00,
PEB01,1,2001,9,28,n04d,u,28,1,28.97,2.99,,0.00,0.00,
PEB01,1,2001,9,28,n04d,u,28,2,41.82,3.15,,0.00,27.49,
PEB01,1,2001,9,28,n04d,u,28,3,32.29,12.08,,0.00,0.00,
PEB01,1,2001,9,28,n04d,u,28,4,36.47,4.19,,0.00,0.00,
PEB01,1,2001,9,28,n04d,u,28,5,28.57,5.35,,0.00,0.00,
PEB01,1,2001,9,28,n04d,u,28,6,38.98,1.47,,0.00,0.00,
PEB01,1,2001,9,28,n04d,u,28,7,33.36,3.46,,0.00,4.52,
PEB01,1,2001,9,28,n04d,u,28,8,25.20,11.15,,0.00,0.00,
PEB01,1,2001,9,28,n04d,u,28,9,35.85,5.85,,0.00,0.00,
PEB01,1,2001,10,1,n04d,u,29,1,27.76,1.35,,0.00,0.00,
PEB01,1,2001,10,1,n04d,u,29,2,24.39,4.67,,0.00,0.00,
PEB01,1,2001,10,1,n04d,u,29,3,47.43,3.45,,0.00,0.00,
PEB01,1,2001,10,1,n04d,u,29,4,22.38,1.31,,0.00,0.00,
PEB01,1,2001,10,1,n04d,u,29,5,36.71,0.45,,0.00,0.00,
PEB01,1,2001,10,1,n04d,u,29,6,42.26,1.64,,0.00,0.00,
PEB01,1,2001,10,1,n04d,u,29,7,36.37,2.20,,0.00,0.00,
PEB01,1,2001,10,1,n04d,u,29,8,27.20,1.40,,0.00,0.00,
PEB01,1,2001,10,1,n04d,u,29,9,31.28,1.54,,0.00,0.00,
PEB01,1,2001,10,1,n04d,u,30,1,32.85,0.90,,0.00,0.19,
PEB01,1,2001,10,1,n04d,u,30,2,34.17,1.02,,0.00,0.00,
PEB01,1,2001,10,1,n04d,u,30,3,66.21,1.84,,0.00,0.00,
PEB01,1,2001,10,1,n04d,u,30,4,39.55,1.57,,0.00,0.00,
PEB01,1,2001,10,1,n04d,u,30,5,37.30,1.30,,0.00,0.00,
PEB01,1,2001,10,1,n04d,u,30,6,60.77,1.66,,0.00,0.00,
PEB01,1,2001,10,1,n04d,u,30,7,29.52,1.61,,0.00,0.00,
PEB01,1,2001,10,1,n04d,u,30,8,43.72,7.46,,0.00,0.00,
PEB01,1,2001,10,1,n04d,u,30,9,22.77,7.08,,0.00,0.00,
PEB01,1,2001,10,2,n04d,u,31,1,69.78,1.01,,0.00,0.00,
PEB01,1,2001,10,2,n04d,u,31,2,33.54,5.81,,0.00,0.00,
PEB01,1,2001,10,2,n04d,u,31,3,18.40,5.60,,0.00,4.51,
PEB01,1,2001,10,2,n04d,u,31,4,24.17,3.62,,0.00,0.00,
PEB01,1,2001,10,2,n04d,u,31,5,29.80,3.49,,0.00,0.00,
PEB01,1,2001,10,2,n04d,u,31,6,51.91,1.94,,0.00,2.73,
PEB01,1,2001,10,2,n04d,u,31,7,47.02,1.01,,0.00,7.84,
PEB01,1,2001,10,2,n04d,u,31,8,53.08,2.38,,0.00,0.00,
